ptn_id,nama_ptn,kode_prodi,nama_prodi,jenjang,daya_tampung_2026,peminat_2025,rasio,kategori
341,INSTITUT PERTANIAN BOGOR,13411037,BISNIS,Sarjana,72.0,1991.0,27.7,Sangat Ketat
341,INSTITUT PERTANIAN BOGOR,13412055,MANAJEMEN AGRIBISNIS (KAMPUS SUKABUMI),Sarjana Terapan,27.0,739.0,27.4,Sangat Ketat
341,INSTITUT PERTANIAN BOGOR,13411017,TEKNIK INDUSTRI PERTANIAN,Sarjana,39.0,1038.0,26.6,Sangat Ketat
341,INSTITUT PERTANIAN BOGOR,13411001,AGRIBISNIS,Sarjana,45.0,1171.0,26.0,Sangat Ketat
341,INSTITUT PERTANIAN BOGOR,13411014,STATISTIKA DAN SAINS DATA,Sarjana,36.0,858.0,23.8,Sangat Ketat
341,INSTITUT PERTANIAN BOGOR,13412043,KOMUNIKASI DIGITAL DAN MEDIA (KAMPUS SUKABUMI),Sarjana Terapan,41.0,858.0,20.9,Sangat Ketat
341,INSTITUT PERTANIAN BOGOR,13411036,ILMU KELUARGA DAN KONSUMEN,Sarjana,36.0,747.0,20.8,Sangat Ketat
341,INSTITUT PERTANIAN BOGOR,13412045,EKOWISATA (KAMPUS SUKABUMI),Sarjana Terapan,27.0,524.0,19.4,Ketat
341,INSTITUT PERTANIAN BOGOR,13411071,BIOINFORMATIKA,Sarjana,15.0,284.0,18.9,Ketat
341,INSTITUT PERTANIAN BOGOR,13411023,EKONOMI PEMBANGUNAN,Sarjana,39.0,724.0,18.6,Ketat
341,INSTITUT PERTANIAN BOGOR,13411006,EKONOMI SUMBERDAYA DAN LINGKUNGAN,Sarjana,39.0,727.0,18.6,Ketat
341,INSTITUT PERTANIAN BOGOR,13411015,TEKNIK PERTANIAN DAN BIOSISTEM,Sarjana,36.0,663.0,18.4,Ketat
342,UNIVERSITAS SILIWANGI,13423024,PERBANKAN DAN KEUANGAN,Diploma Tiga,107.0,1932.0,18.1,Ketat
341,INSTITUT PERTANIAN BOGOR,13411003,ARSITEKTUR LANSKAP,Sarjana,30.0,537.0,17.9,Ketat
341,INSTITUT PERTANIAN BOGOR,13412053,TEKNOLOGI DAN MANAJEMEN TERNAK (KAMPUS SUKABUMI),Sarjana Terapan,21.0,372.0,17.7,Ketat
341,INSTITUT PERTANIAN BOGOR,13411039,AKTUARIA,Sarjana,29.0,501.0,17.3,Ketat
341,INSTITUT PERTANIAN BOGOR,13411012,KONSERVASI SUMBERDAYA HUTAN DAN EKOWISATA,Sarjana,42.0,705.0,16.8,Ketat
341,INSTITUT PERTANIAN BOGOR,13411026,ILMU EKONOMI SYARIAH,Sarjana,39.0,639.0,16.4,Ketat
341,INSTITUT PERTANIAN BOGOR,13411027,MANAJEMEN SUMBERDAYA LAHAN,Sarjana,27.0,439.0,16.3,Ketat
341,INSTITUT PERTANIAN BOGOR,13411038,TEKNOLOGI HASIL TERNAK,Sarjana,30.0,477.0,15.9,Ketat
341,INSTITUT PERTANIAN BOGOR,13411004,BIOKIMIA,Sarjana,33.0,497.0,15.1,Ketat
341,INSTITUT PERTANIAN BOGOR,13411009,KEDOKTERAN HEWAN,Sarjana,66.0,966.0,14.6,Ketat
341,INSTITUT PERTANIAN BOGOR,13411019,NUTRISI DAN TEKNOLOGI PAKAN,Sarjana,48.0,681.0,14.2,Ketat
341,INSTITUT PERTANIAN BOGOR,13411032,SILVIKULTUR,Sarjana,33.0,445.0,13.5,Ketat
341,INSTITUT PERTANIAN BOGOR,13411013,MANAJEMEN HUTAN,Sarjana,42.0,555.0,13.2,Ketat
341,INSTITUT PERTANIAN BOGOR,13411033,METEOROLOGI TERAPAN,Sarjana,30.0,393.0,13.1,Ketat
341,INSTITUT PERTANIAN BOGOR,13411007,ILMU DAN TEKNOLOGI KELAUTAN,Sarjana,39.0,511.0,13.1,Ketat
341,INSTITUT PERTANIAN BOGOR,13411020,TEKNOLOGI PRODUKSI TERNAK,Sarjana,36.0,460.0,12.8,Ketat
341,INSTITUT PERTANIAN BOGOR,13411031,TEKNOLOGI DAN MANAJEMEN PERIKANAN TANGKAP,Sarjana,36.0,432.0,12.0,Ketat
341,INSTITUT PERTANIAN BOGOR,13411002,AGRONOMI DAN HORTIKULTURA,Sarjana,68.0,809.0,11.9,Ketat
341,INSTITUT PERTANIAN BOGOR,13411029,MANAJEMEN SUMBERDAYA PERAIRAN,Sarjana,30.0,348.0,11.6,Ketat
341,INSTITUT PERTANIAN BOGOR,13412051,TEKNOLOGI DAN MANAJEMEN PEMBENIHAN IKAN (KAMPUS SUKABUMI),Sarjana Terapan,21.0,242.0,11.5,Ketat
341,INSTITUT PERTANIAN BOGOR,13411016,TEKNOLOGI HASIL HUTAN,Sarjana,33.0,370.0,11.2,Ketat
341,INSTITUT PERTANIAN BOGOR,13411005,BIOLOGI,Sarjana,33.0,354.0,10.7,Ketat
342,UNIVERSITAS SILIWANGI,13421027,TEKNOLOGI PANGAN DAN HASIL PERTANIAN,Sarjana,30.0,312.0,10.4,Ketat
342,UNIVERSITAS SILIWANGI,13421010,GIZI,Sarjana,72.0,737.0,10.2,Ketat
341,INSTITUT PERTANIAN BOGOR,13411028,PROTEKSI TANAMAN,Sarjana,30.0,303.0,10.1,Ketat
341,INSTITUT PERTANIAN BOGOR,13411010,KIMIA,Sarjana,36.0,360.0,10.0,Sedang
342,UNIVERSITAS SILIWANGI,13421008,KESEHATAN MASYARAKAT,Sarjana,88.0,856.0,9.7,Sedang
342,UNIVERSITAS SILIWANGI,13421025,SISTEM INFORMASI,Sarjana,52.0,492.0,9.5,Sedang
341,INSTITUT PERTANIAN BOGOR,13411022,TEKNOLOGI DAN MANAJEMEN PERIKANAN BUDIDAYA,Sarjana,36.0,324.0,9.0,Sedang
341,INSTITUT PERTANIAN BOGOR,13411030,TEKNOLOGI HASIL PERAIRAN,Sarjana,30.0,260.0,8.7,Sedang
341,INSTITUT PERTANIAN BOGOR,13411034,MATEMATIKA,Sarjana,33.0,276.0,8.4,Sedang
342,UNIVERSITAS SILIWANGI,13421007,INFORMATIKA,Sarjana,93.0,774.0,8.3,Sedang
342,UNIVERSITAS SILIWANGI,13421005,TEKNIK SIPIL,Sarjana,70.0,555.0,7.9,Sedang
342,UNIVERSITAS SILIWANGI,13421017,MANAJEMEN,Sarjana,172.0,1233.0,7.2,Sedang
342,UNIVERSITAS SILIWANGI,13421022,PENDIDIKAN BAHASA INDONESIA,Sarjana,80.0,561.0,7.0,Sedang
342,UNIVERSITAS SILIWANGI,13421003,AGROTEKNOLOGI,Sarjana,71.0,466.0,6.6,Sedang
342,UNIVERSITAS SILIWANGI,13421006,TEKNIK ELEKTRO,Sarjana,50.0,299.0,6.0,Sedang
341,INSTITUT PERTANIAN BOGOR,13411035,FISIKA,Sarjana,36.0,211.0,5.9,Sedang
342,UNIVERSITAS SILIWANGI,13421004,AGRIBISNIS,Sarjana,91.0,530.0,5.8,Sedang
342,UNIVERSITAS SILIWANGI,13421023,PENDIDIKAN BAHASA INGGRIS,Sarjana,95.0,464.0,4.9,Longgar
342,UNIVERSITAS SILIWANGI,13421018,AKUNTANSI,Sarjana,146.0,715.0,4.9,Longgar
342,UNIVERSITAS SILIWANGI,13421026,MANAJEMEN MUTU HALAL,Sarjana,32.0,143.0,4.5,Longgar
342,UNIVERSITAS SILIWANGI,13421002,PENDIDIKAN BIOLOGI,Sarjana,77.0,321.0,4.2,Longgar
342,UNIVERSITAS SILIWANGI,13421016,EKONOMI PEMBANGUNAN,Sarjana,142.0,558.0,3.9,Longgar
342,UNIVERSITAS SILIWANGI,13421014,PENDIDIKAN SEJARAH,Sarjana,92.0,356.0,3.9,Longgar
342,UNIVERSITAS SILIWANGI,13421021,ILMU POLITIK,Sarjana,100.0,358.0,3.6,Longgar
342,UNIVERSITAS SILIWANGI,13421013,PENDIDIKAN GEOGRAFI,Sarjana,76.0,270.0,3.6,Longgar
342,UNIVERSITAS SILIWANGI,13421001,PENDIDIKAN MATEMATIKA,Sarjana,80.0,271.0,3.4,Longgar
342,UNIVERSITAS SILIWANGI,13421011,PENDIDIKAN MASYARAKAT,Sarjana,77.0,261.0,3.4,Longgar
342,UNIVERSITAS SILIWANGI,13421012,PENDIDIKAN EKONOMI,Sarjana,77.0,260.0,3.4,Longgar
342,UNIVERSITAS SILIWANGI,13421015,PENDIDIKAN JASMANI,Sarjana,150.0,482.0,3.2,Longgar
342,UNIVERSITAS SILIWANGI,13421020,EKONOMI SYARIAH,Sarjana,108.0,295.0,2.7,Longgar
342,UNIVERSITAS SILIWANGI,13421009,PENDIDIKAN FISIKA,Sarjana,52.0,101.0,1.9,Longgar
341,INSTITUT PERTANIAN BOGOR,1,13411001,AGRIBISNIS,,45.0,,Longgar
341,INSTITUT PERTANIAN BOGOR,13411074,TEKNIK MESIN,Sarjana,18.0,,,Longgar
341,INSTITUT PERTANIAN BOGOR,13411076,TEKNIK KIMIA,Sarjana,18.0,,,Longgar
341,INSTITUT PERTANIAN BOGOR,13412073,PEMULIAAN TANAMAN DAN TEKNOLOGI BENIH,Sarjana Terapan,21.0,,,Longgar
342,UNIVERSITAS SILIWANGI,1,13421001,PENDIDIKAN MATEMATIKA,,80.0,,Longgar
342,UNIVERSITAS SILIWANGI,13421029,SAINS DATA,Sarjana,24.0,,,Longgar
342,UNIVERSITAS SILIWANGI,13421030,HUKUM BISNIS,Sarjana,56.0,,,Longgar
